text	url
African American Film Critics Top 10 Films Led By ‘The Harder They Fall’, ‘Respect’, ‘King Richard’ https://t.co/WbGgtLtBd6 via @Deadline	https://twitter.com/i/web/status/1468637245330661382
going to watch king richard tonight! excited :)	https://twitter.com/i/web/status/1468635994165547008
https://t.co/oXRISESPGz Will Smith is dope and a solid dude💯	https://twitter.com/i/web/status/1468635708650893318
Crusaders under King Richard &amp; Baldwin IV of Jerusalem considered Salahuddin to be a 'noble enemy' for returning prisoners, treating the injured &amp; when Baldwin became sick Salahuddin sent his doctors to treat him. He also sent horses when the Christian King lost one in the battle https://t.co/ilHYXUiFtE	https://twitter.com/i/web/status/1468635241124446214
King Richard – Un biopic sportif inhabituel avec Will Smith https://t.co/Lf3fT4uaeT	https://twitter.com/i/web/status/1468634876769226753
Dam i still gotta go take shante to c king richard when i get free time cuz im Hearin nun but good abt it	https://twitter.com/i/web/status/1468634776156491781
“King Richard” 🔥🔥🔥🔥	https://twitter.com/i/web/status/1468634035622584320
The #AAFCA’s Top 10 Films of the Year:  1. The Harder They Fall 2. King Richard 3. Respect  4. The Tragedy of Macbeth  5. Passing  6. Belfast  7. Who We Are: A Chronicle of Racism in America  8. House of Gucci 9. The Power of the Dog 10. West Side Story	https://twitter.com/i/web/status/1468633661662806022
Finally seeing king Richard	https://twitter.com/i/web/status/1468633111265263622
“The most strongest, the most powerful, the most dangerous creature on this whole earth is a woman who knows how to think. There’s nothing she can’t do.“ - King Richard	https://twitter.com/i/web/status/1468633077719216128
Encanto and King Richard next Then Spiderman Then Summit of the Gods Then	https://twitter.com/i/web/status/1468632950795292683
Instead of making a movie about Serena Williams dad, maybe make a movie about Serena? #KingRichard	https://twitter.com/i/web/status/1468631766240006149
King Richard was such a good movie.	https://twitter.com/i/web/status/1468631060355289092
King Richard. https://t.co/umpFWXyz46	https://twitter.com/i/web/status/1468630793396314122
Last night, I took my two nieces to see  #King Richard the story of Venus and Serena Williams’ parents turning their daughters into world class tennis champions. https://t.co/jYBv58BCWi @serenawilliams @Venuseswilliams @aunjanuejlt	https://twitter.com/i/web/status/1468630722634211332
#KingRichard is really good. Looks like it'll be a lock for nominations for Picture, Actor (Will Smith), and Supporting Actress (Aunjanue Ellis). 🧐	https://twitter.com/i/web/status/1468630621731704834
We watched King Richard last night and it was great. Will Smith is so good in it, and the story of Venus and Serena is compelling.	https://twitter.com/i/web/status/1468630610151448579
Why some people HATE the King Richard movie - Black Men Speak https://t.co/1qe14ljMer via @YouTube	https://twitter.com/i/web/status/1468630090892333071
1. Belfast 2. West Side Story 3. The Power of the Dog 4. Dune 5. King Richard 6. Licorice Pizza 7. Being The Ricardos 8. Drive My Car 9. CODA 10. Tick... Tick... Boom	https://twitter.com/i/web/status/1468629624385060873
#onair : Beyoncé - Be Alive (Original Song from the Motion Picture “King Richard”) https://t.co/Nrq9f5jDKW #sweetmusicstation https://t.co/l74njz1ehF	https://twitter.com/i/web/status/1468629478649876485
Top 10 Films of 2021 by the African American Critics Association: 1 #TheHarderTheyFall 2 #KingRichard 3 #Respect  4 #TheTragedyOfMacbeth  5 #Passing  6 #Belfast  7 #WhoWeAre  8 #HouseOfGucci 9 #ThePowerOfTheDog 10 #WestSideStory	https://twitter.com/i/web/status/1468628236129402880
In order to create a coherent movie with a clear message, the film's team needs to be unified in the vision and purpose of the story. Read these mini interviews from the crew of #KingRichard to understand their unique approach to the film's central themes https://t.co/1XLZDxvwql https://t.co/0PBUZKJjgP	https://twitter.com/i/web/status/1468626584932425736
Movie Review: King Richard It’s really hard to miss with Will Smith. This movie did a fantastic job of the Williams sisters story. It had some unexpected laughs, highs lows, and left you leaving the theater with goosebumps. Def a must see in theater.  8.0/10	https://twitter.com/i/web/status/1468626474848632845
VENUS AND SERENA DESERVED BETTER THAN KING RICHARD	https://twitter.com/i/web/status/1468626038930423820
November release rankings: 1. Belfast 2. C’mon C’mon 3. The Power of the Dog 4. Spencer 5. King Richard 6. Tick, Tick…BOOM!  7. House of Gucci 8. Eternals	https://twitter.com/i/web/status/1468626016193048581
https://t.co/LWTocgyN9U Finally got around to watching #KingRichard last night -- and started today with this John Jeremiah Sullivan piece on the Williams Sisters from 2012. What a joy to see them play in this lifetime.	https://twitter.com/i/web/status/1468625558473003014
King Richard is a fucking class film by the way	https://twitter.com/i/web/status/1468625064232902662
Tomorrow 12/9, It’s your last chance to see KING RICHARD at the Parkway! Screening tomorrow night at 9:45pm, this film follows the touching story of the Williams family. Get your tickets now! https://t.co/FOl0FDHPxy https://t.co/XR96XP1BOW	https://twitter.com/i/web/status/1468624701111025671
King Richard – An unusual sports biopic with Will Smith https://t.co/1ZLCs05iHU	https://twitter.com/i/web/status/1468624700561510405
King Richard is well done.  The hardships parents go through to make it work for their kids to see. To really parent.	https://twitter.com/i/web/status/1468624487994347524
